Project, Channel safety score, Global deadlock score, Link 
grammarly--rocker:build++PullImage135.pml,0,0,https://github.com/grammarly/rocker/blob/da7d6d0a293bce7b22bcb3afee1d677c144dab8a/src/build/client.go#L135
attic-labs--noms:types++Build111.pml,0,0,https://github.com/attic-labs/noms/blob/26620a34bc8c95812037588869d4790b5581b34d/go/types/graph_builder.go#L111
mattermost--mattermost-server:app++tryExecuteCustomCommand349.pml,0,0,https://github.com/mattermost/mattermost-server/blob/caeda90b246b2830ffc29901efce685a08d638fa/app/command.go#L349
fission--fission:poolmgr++AdoptExistingResources260.pml,0,0,https://github.com/fission/fission/blob/6dbdf4d88bacf13948185ad090f7b73adc6bfb34/pkg/executor/executortype/poolmgr/gpm.go#L260
jaegertracing--jaeger:servers++NewTBufferedServer73.pml,0,0,https://github.com/jaegertracing/jaeger/blob/1cd272535cc11895bbacf7c3fcb7b095ef0935f3/cmd/agent/app/servers/tbuffered_server.go#L73
istio--istio:kube++initializeInstances98.pml,0,0,https://github.com/istio/istio/blob/9edccdbf287c54952088c88a53254954a0cede32/pkg/test/framework/components/echo/kube/builder.go#L98
keybase--client:libkb++notifyChatCommon1634.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1634
gocircuit--circuit:iomisc++SniffClose38.pml,0,0,https://github.com/gocircuit/circuit/blob/fd2add79ac1e5c203803f3e845169584c2aafaa5/kit/iomisc/sniffer.go#L38
tsuru--tsuru:integration++forExpanded82.pml,0,0.2222222222222222,https://github.com/tsuru/tsuru/blob/acb87a16aa1c971080a7771119155c44e5eab9f2/integration/flow.go#L82
keybase--client:libkbfs++registerAndWaitForUpdates8104.pml,0,1,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/kbfs/libkbfs/folder_branch_ops.go#L8104
weaveworks--scope:multitenant++Handle212.pml,0,0,https://github.com/weaveworks/scope/blob/9aa9b1ae70bc40a765324152debf82e0ae0e2fce/app/multitenant/sqs_control_router.go#L212
perkeep--perkeep:gce++enableAPIs332.pml,0,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/deploy/gce/deploy.go#L332
keybase--client:libkb++HandleChatTypingUpdate1230.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1230
moby--moby:archive++cmdStream1223.pml,0,0,https://github.com/moby/moby/blob/0456e058d2b60606d4374cd975c635dfe7673f17/pkg/archive/archive.go#L1223
golang--tools:packages++goListDriver132.pml,0,0,https://github.com/golang/tools/blob/e0d201561e39aeaab8136532f2bbe17ae1ef24ff/go/packages/golist.go#L132
improbable-eng--thanos:block++Filter787.pml,0,0,https://github.com/improbable-eng/thanos/blob/d587ac90f67da1894af8ef62547d8e0dfb3cc5f6/pkg/block/fetcher.go#L787
mattermost--mattermost-server:app++generateMiniPreviewForInfos1147.pml,0,0,https://github.com/mattermost/mattermost-server/blob/caeda90b246b2830ffc29901efce685a08d638fa/app/file.go#L1147
nanomsg--mangos:xbus++SetOption128.pml,0,0,https://github.com/nanomsg/mangos/blob/233273ca2095032478c1e6c44d120e34e8c8536a/protocol/xbus/xbus.go#L128
cyfdecyf--cow:main++main31.pml,0,0.6666666666666666,https://github.com/cyfdecyf/cow/blob/41c0fb157c8b939b724ae0d58dad3a1b7cd2e811/main.go#L31
grammarly--rocker:tests++runTimeout221.pml,0,1,https://github.com/grammarly/rocker/blob/da7d6d0a293bce7b22bcb3afee1d677c144dab8a/test/utils.go#L221
ory--hydra:server++RunServeAdmin90.pml,0,0,https://github.com/ory/hydra/blob/3027833e8088baeb033a41056c3558c4f8d7235c/cmd/server/handler.go#L90
mperham--inspeqtor:util++SafeRun28.pml,0,0,https://github.com/mperham/inspeqtor/blob/ea4f56394811af5171c0746ab805a97946d82a38/util/safe_exec.go#L28
keybase--kbfs:libkbfs++MakeExtendedIdentify158.pml,0,0,https://github.com/keybase/kbfs/blob/a4a00254ce4a3f4cf9d19ca56085d4964f1a7f64/libkbfs/identify_util.go#L158
attic-labs--noms:datas++getRefs296.pml,0,0,https://github.com/attic-labs/noms/blob/26620a34bc8c95812037588869d4790b5581b34d/go/datas/http_chunk_store.go#L296
hyperledger-archives--fabric:crypto++newTCertPoolEntry37.pml,0,0,https://github.com/hyperledger-archives/fabric/blob/fd7d34e07fdef96cbc11216337a6aca530dce846/core/crypto/client_tcert_pool_mt.go#L37
pingcap--tidb:tikv++splitBatchRegionsReq43.pml,0,0.6666666666666666,https://github.com/pingcap/tidb/blob/8ddd41c960caaebbdeb28da33c781fca1464f05f/store/tikv/split_region.go#L43
flynn--flynn:httpclient++ResumingStream88.pml,0,1,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/pkg/httpclient/stream.go#L88
mehrdadrad--mylg:speedtest++download192.pml,0,0,https://github.com/mehrdadrad/mylg/blob/faba8672ef9f2693ca9093d2a3a671114401e55a/speedtest/speedtest.go#L192
Workiva--go-datastructures:btree++Apply26.pml,0,0,https://github.com/Workiva/go-datastructures/blob/0819bcaf26091e7c33585441f8961854c2400faa/btree/immutable/query.go#L26
git-lfs--git-lfs:lfs++revListShas111.pml,0,1,https://github.com/git-lfs/git-lfs/blob/731bcc598b2edd1b400a8908a803fd6afdc255ff/lfs/gitscanner_refs.go#L111
ncw--rclone:downloaders++Download246.pml,0,1,https://github.com/ncw/rclone/blob/80e63af4703730923a97b65fae4d5b712de846c9/vfs/vfscache/downloaders/downloaders.go#L246
influxdata--telegraf:nginx_plus_api++Gather72.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/inputs/nginx_plus_api/nginx_plus_api.go#L72
mattes--migrate:migrate++Close190.pml,0,0,https://github.com/mattes/migrate/blob/4768a648fbd9e04389a73a21139d14a4ccb1a61a/migrate.go#L190
stripe--veneur:datadog++Flush112.pml,0,0,https://github.com/stripe/veneur/blob/590f2c060515bd818c0e566047256590cf41b838/sinks/datadog/datadog.go#L112
improbable-eng--thanos:block++fetchMetadata292.pml,0,0,https://github.com/improbable-eng/thanos/blob/d587ac90f67da1894af8ef62547d8e0dfb3cc5f6/pkg/block/fetcher.go#L292
pulumi--pulumi:operations++getLogsForLogGroupsConcurrently159.pml,0,0,https://github.com/pulumi/pulumi/blob/940c0eaf62bac1196a10942ec437f2c39e7e2bda/pkg/operations/operations_aws.go#L159
malfunkt--hyperfox:main++main62.pml,0,1,https://github.com/malfunkt/hyperfox/blob/1a8c26fb22ba4e6992eb9fb91e7d6a5c025bfe13/main.go#L62
prometheus--prometheus:notifier++sendAll451.pml,0,0,https://github.com/prometheus/prometheus/blob/b7fe028740b7b36a31c2deda1e2b74aa566fc0ee/notifier/notifier.go#L451
google--syzkaller:instance++testInstance300.pml,0,0,https://github.com/google/syzkaller/blob/63631df1539816bc62c7be40779c5f3e23b23b2f/pkg/instance/instance.go#L300
hyperhq--hyperd:client++HyperCmdRun17.pml,0,1,https://github.com/hyperhq/hyperd/blob/8a7e67dc33bbccdfc92b5e2a908bbdb1c5d9b956/client/run.go#L17
getlantern--lantern:protected++connectSocket220.pml,0,0,https://github.com/getlantern/lantern/blob/c972d9c24cf83d18709fa1eb29079f28c3d620c9/archive/src/github.com/getlantern/protected/protected.go#L220
influxdata--telegraf:phpfpm++Gather106.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/inputs/phpfpm/phpfpm.go#L106
jpmorganchase--quorum:ethash++generateCache139.pml,0,0,https://github.com/jpmorganchase/quorum/blob/7b726385216c44e55fc6b6191a022fe598c102d4/consensus/ethash/algorithm.go#L139
keybase--client:tlfhandle++MakeExtendedIdentify169.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/kbfs/tlfhandle/identify_util.go#L169
perkeep--perkeep:android++androidLookupHost164.pml,0,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/client/android/androidx.go#L164
360EntSecGroup-Skylar--goreporter:errorcheck++CheckPackages176.pml,0,0,https://github.com/360EntSecGroup-Skylar/goreporter/blob/df1b20f7c5d0f3538a3dc2cc04f68c59ba177fc5/linters/errorcheck/errorcheck.go#L176
fogleman--pt:pt++run48.pml,0,0.8888888888888888,https://github.com/fogleman/pt/blob/6fa0015c2178c2ccd524e0b35b16081e5c9d3101/pt/renderer.go#L48
keybase--client:git++getMetadataInner122.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/git/get.go#L122
getgauge--gauge:conn++acceptConnectionWithoutTimeout68.pml,0,1,https://github.com/getgauge/gauge/blob/13a89591f46d174180de79a2fe3d16030bc9ec10/conn/connectionHandler.go#L68
ardanlabs--gotraining:search++Submit42.pml,0,0,https://github.com/ardanlabs/gotraining/blob/2a8609213c14c6f4a048c95daad0bc31ba5f4db1/topics/go/profiling/project/search/search.go#L42
gravitational--teleport:workpool++start90.pml,0,0,https://github.com/gravitational/teleport/blob/7b21cbaa566b561b40f322245b9ef5b931cbedfb/lib/utils/workpool/workpool.go#L90
tobyhede--go-underscore:un++refPEach136.pml,0,0,https://github.com/tobyhede/go-underscore/blob/ea55fc9569918f099b1dfa785088434e5c53544d/each.go#L136
bettercap--bettercap:session++SetRunning248.pml,0,0,https://github.com/bettercap/bettercap/blob/fef32192be63add260c39cdd906353297cff973c/session/module.go#L248
hashicorp--go-plugin:plugin++TestConn33.pml,0,0,https://github.com/hashicorp/go-plugin/blob/0c19a1387af146eaa3335dad0a021741344ac3e9/testing.go#L33
rancher--os:respawn++run63.pml,0,0.6666666666666666,https://github.com/rancher/os/blob/628e6ab052fca923b73d02ccf173887a2b3bf964/cmd/respawn/respawn.go#L63
getgauge--gauge:plugin++startGRPCPlugin229.pml,0,0,https://github.com/getgauge/gauge/blob/13a89591f46d174180de79a2fe3d16030bc9ec10/plugin/plugin.go#L229
vitessio--vitess:wrangler++validateNewWorkflow96.pml,0,0,https://github.com/vitessio/vitess/blob/d09dffef0c60d5d4841cac86bdf4ed777098b60a/go/vt/wrangler/keyspace.go#L96
ncw--rclone:union++SetModTime103.pml,0,0,https://github.com/ncw/rclone/blob/80e63af4703730923a97b65fae4d5b712de846c9/backend/union/entry.go#L103
hashicorp--consul:consul++setupRaft660.pml,0,0,https://github.com/hashicorp/consul/blob/7b7589eea8b8f40f304d9487a9676af978081602/agent/consul/server.go#L660
hashicorp--nomad:structs++Listen125.pml,0,0,https://github.com/hashicorp/nomad/blob/bcd4752fc902a785aad603b2819b9630a83ba913/client/structs/broadcaster.go#L125
dgraph-io--dgraph:worker++multiSort353.pml,0,0,https://github.com/dgraph-io/dgraph/blob/ee0b99586ab740fbdec6da78605624c7feba2e5d/worker/sort.go#L353
gocircuit--circuit:valve++MakeValve67.pml,0,0,https://github.com/gocircuit/circuit/blob/fd2add79ac1e5c203803f3e845169584c2aafaa5/element/valve/valve.go#L67
hyperledger-archives--fabric:consumer++register51.pml,0,0,https://github.com/hyperledger-archives/fabric/blob/fd7d34e07fdef96cbc11216337a6aca530dce846/events/consumer/consumer.go#L51
elastic--beats:stress++generate59.pml,0,1,https://github.com/elastic/beats/blob/1327562b17cf06c430a2ad668ba22a3f836606a4/libbeat/publisher/pipeline/stress/gen.go#L59
bosun-monitor--bosun:expr++promMQuery301.pml,0,0,https://github.com/bosun-monitor/bosun/blob/4ea808ab2ddfcd7dcc135372ea217aa17ef764cc/cmd/bosun/expr/prom.go#L301
jpmorganchase--quorum:discover++sendPing359.pml,0,0,https://github.com/jpmorganchase/quorum/blob/7b726385216c44e55fc6b6191a022fe598c102d4/p2p/discover/v4_udp.go#L359
alibaba--pouch:ctrd++recoverContainer314.pml,0,1,https://github.com/alibaba/pouch/blob/bc5839e3c493f3bcc56d16a65fa9d2bd0e7866a5/ctrd/container.go#L314
mattes--migrate:migrate++Run318.pml,0,0.5,https://github.com/mattes/migrate/blob/4768a648fbd9e04389a73a21139d14a4ccb1a61a/migrate.go#L318
blevesearch--bleve:upsidedown++Batch787.pml,0,1,https://github.com/blevesearch/bleve/blob/2522dc2ba12135da30c368a302df339c68cbe361/index/upsidedown/upsidedown.go#L787
influxdata--telegraf:jenkins++getJobDetail312.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/inputs/jenkins/jenkins.go#L312
mattermost--mattermost-server:app++prepareInviteGuestsToChannels1483.pml,0,0,https://github.com/mattermost/mattermost-server/blob/caeda90b246b2830ffc29901efce685a08d638fa/app/team.go#L1483
hashicorp--terraform:command++interactiveGetTokenByCode279.pml,0,1,https://github.com/hashicorp/terraform/blob/1c7c53adbbf7c33713c1cf6696215132cf7eaf90/command/login.go#L279
leveros--leveros:admin++DeployServiceDir17.pml,0,1,https://github.com/leveros/leveros/blob/ba032c212896a455baee282babb4c99699918b31/api/admin/admin.go#L17
nats-io--nats-streaming-server:server++createRaftNode293.pml,0,0,https://github.com/nats-io/nats-streaming-server/blob/ca5a8b2a39248819b179386cdad931f824d60956/server/clustering.go#L293
sourcegraph--srclib:cli++Execute60.pml,0,0.8888888888888888,https://github.com/sourcegraph/srclib/blob/28ba5745ba2ee2cbe539a8d696cab64556db542f/cli/lint_cmd.go#L60
ginuerzh--gost:gost++transportPacket336.pml,0,1,https://github.com/ginuerzh/gost/blob/1a56a878ac446d9cfc14a1c7fb11ef43d8dc61f4/ss.go#L336
vmware--harbor:or++Process62.pml,0,1,https://github.com/vmware/harbor/blob/42559479e629a4f9c7b4f9cb1da152919aba444f/src/pkg/retention/policy/alg/or/processor.go#L62
kubernetes--kubernetes:core++prioritizeNodes342.pml,0,0,https://github.com/kubernetes/kubernetes/blob/d70ee902fddc682863a3cc4f0d8eac0223ebf70b/pkg/scheduler/core/generic_scheduler.go#L342
ncw--rclone:operations++Delete1055.pml,0,0,https://github.com/ncw/rclone/blob/80e63af4703730923a97b65fae4d5b712de846c9/fs/operations/operations.go#L1055
golang--net:nettest++resyncConn432.pml,0,0,https://github.com/golang/net/blob/6772e930b67bb09bf22262c7378e7d2f67cf59d1/nettest/conntest.go#L432
grammarly--rocker:s3++MakeTar349.pml,0,0,https://github.com/grammarly/rocker/blob/da7d6d0a293bce7b22bcb3afee1d677c144dab8a/src/storage/s3/s3.go#L349
remind101--empire:docker++Tasks93.pml,0,0,https://github.com/remind101/empire/blob/2ef3b5071f34472a12895a3ac8ee881c7285490d/scheduler/docker/docker.go#L93
moby--moby:plugins++GetAll296.pml,0,0,https://github.com/moby/moby/blob/0456e058d2b60606d4374cd975c635dfe7673f17/pkg/plugins/plugins.go#L296
docker--libnetwork:dbclient++doDeleteKeys516.pml,0.8888888888888888,0,https://github.com/docker/libnetwork/blob/954d1ddc998d8b6eb93afb628ae8ca122e53bca8/cmd/networkdb-test/dbclient/ndbClient.go#L516
gocql--gocql:gocql++connectMany474.pml,0,0,https://github.com/gocql/gocql/blob/e49edf966d9036342234c0f42c9643fbffdefaf5/connectionpool.go#L474
tendermint--tendermint:core++BroadcastTxSync34.pml,0,1,https://github.com/tendermint/tendermint/blob/62d7a5d0282f70b035b5b6ff925f4015d81216e5/rpc/core/mempool.go#L34
gravitational--teleport:client++ExecuteSCP857.pml,0,0,https://github.com/gravitational/teleport/blob/7b21cbaa566b561b40f322245b9ef5b931cbedfb/lib/client/client.go#L857
keybase--client:libkb++HandleChatAttachmentUploadProgress1405.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1405
syncthing--syncthing:syncthing++run331.pml,0,0,https://github.com/syncthing/syncthing/blob/9c88efd55f8c1821f402b77265a682b92c514607/lib/syncthing/syncthing.go#L331
juju--juju:reboot++waitForContainersOrTimeout132.pml,0,0,https://github.com/juju/juju/blob/af21dceaf489e65417c11a49921a03bf188480cd/cmd/jujud/reboot/reboot.go#L132
blevesearch--bleve:bleve++MultiSearch458.pml,0,0.6666666666666666,https://github.com/blevesearch/bleve/blob/2522dc2ba12135da30c368a302df339c68cbe361/index_alias_impl.go#L458
perkeep--perkeep:main++main844.pml,0,1,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/website/pk-web/pkweb.go#L844
convox--rack:start++handleAdds222.pml,0,1,https://github.com/convox/rack/blob/ee5e31801fa5f2e69aa3bd41339db0b4f64c82fe/pkg/start/gen2.go#L222
src-d--gitbase:main++replace134.pml,0,0,https://github.com/src-d/gitbase/blob/c9a16f3b6d8171b595570787fbc2170325c08b48/tools/rev-upgrade/main.go#L134
anacrolix--torrent:torrent++dialFirst560.pml,0,1,https://github.com/anacrolix/torrent/blob/b6ad979670b7de1883ee0fa0f813517edf8ab96e/client.go#L560
juju--juju:azure++deleteResources1949.pml,0,0,https://github.com/juju/juju/blob/af21dceaf489e65417c11a49921a03bf188480cd/provider/azure/environ.go#L1949
github--git-sizer:git++NewObjectIter401.pml,0,1,https://github.com/github/git-sizer/blob/951a51bd37e5e3454850d471b05d9d51d4851b74/git/git.go#L401
lightningnetwork--lnd:htlcswitch++timeout1412.pml,0,0,https://github.com/lightningnetwork/lnd/blob/ff897db293ab0e59abdefcb438d0ef42ebc91ff5/htlcswitch/test_utils.go#L1412
sourcegraph--webloop:webloop++Title101.pml,0,1,https://github.com/sourcegraph/webloop/blob/b349a792d12282177c53eebe9c9627555305705e/webloop.go#L101
weaveworks--weave:proxy++doRawStream72.pml,0,0,https://github.com/weaveworks/weave/blob/edd28ab4cbef07574400d8b4fbfab6638515f4fa/proxy/proxy_intercept.go#L72
kryptco--kr:socket++DaemonDialWithTimeout153.pml,0,0,https://github.com/kryptco/kr/blob/1937e31606e4dc0f7263133334d429f956502276/src/common/socket/socket.go#L153
minio--minio:cmd++connectDisks194.pml,0,0,https://github.com/minio/minio/blob/3163a660aa79b75b725a0c6f152557e6253b900f/cmd/erasure-sets.go#L194
google--syzkaller:backend++makeELF25.pml,0,0,https://github.com/google/syzkaller/blob/63631df1539816bc62c7be40779c5f3e23b23b2f/pkg/cover/backend/elf.go#L25
vitessio--vitess:wrangler++plannedReparentShardLocked202.pml,0,0,https://github.com/vitessio/vitess/blob/d09dffef0c60d5d4841cac86bdf4ed777098b60a/go/vt/wrangler/reparent.go#L202
kubernetes--kops:gossip++Start53.pml,0,0,https://github.com/kubernetes/kops/blob/c04c40cec659b23ee9a6a552ac8778bf095ea49d/protokube/pkg/gossip/gossip.go#L53
keybase--client:libkb++HandlePaperKeyCached1853.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1853
ReactiveX--RxGo:rxgo++Thrown332.pml,0,0,https://github.com/ReactiveX/RxGo/blob/a5530d2b0d75b92b95f49f0e29d83f3460701498/factory.go#L332
micro--go-micro:tunnel++manageLinks282.pml,0,0,https://github.com/micro/go-micro/blob/bf4ab679e18b5fc1e23c6ad466bfe63bdd51112f/network/tunnel/default.go#L282
jpmorganchase--quorum:gasprice++SuggestPrice77.pml,0,0.9583333333333334,https://github.com/jpmorganchase/quorum/blob/7b726385216c44e55fc6b6191a022fe598c102d4/eth/gasprice/gasprice.go#L77
docker--swarm:api++tlsDialWithDialer166.pml,0,1,https://github.com/docker/swarm/blob/3cc018dc2cd0af0880330bd75bd351bbf54fde9c/api/utils.go#L166
mattermost--mattermost-server:app++processPrepackagedPlugins808.pml,0,0,https://github.com/mattermost/mattermost-server/blob/caeda90b246b2830ffc29901efce685a08d638fa/app/plugin.go#L808
keybase--kbfs:libfs++Lock142.pml,0,0,https://github.com/keybase/kbfs/blob/a4a00254ce4a3f4cf9d19ca56085d4964f1a7f64/libfs/file.go#L142
hashicorp--packer:googlecompute++RunInstance236.pml,0,0,https://github.com/hashicorp/packer/blob/94e22e666440c3ceb633cc0ea96d9a7f345d736e/builder/googlecompute/driver_mock.go#L236
Workiva--go-datastructures:hilbert++bundlesFromRects39.pml,0.3333333333333333,0.3333333333333333,https://github.com/Workiva/go-datastructures/blob/0819bcaf26091e7c33585441f8961854c2400faa/rtree/hilbert/hilbert.go#L39
perkeep--perkeep:index++Reindex452.pml,0,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/index/index.go#L452
cweill--gotests:gotests++parallelize69.pml,0,0,https://github.com/cweill/gotests/blob/70c086a998c5d51f989e9b58160dee2572b5f721/gotests.go#L69
getgauge--gauge:runner++StartGrpcRunner302.pml,0,1,https://github.com/getgauge/gauge/blob/13a89591f46d174180de79a2fe3d16030bc9ec10/runner/grpcRunner.go#L302
davyxu--cellnet:rpc++CallSync8.pml,0,0,https://github.com/davyxu/cellnet/blob/a54521ecd0aa3612dddd4a4b7df8387ef9ecfc35/rpc/req_sync.go#L8
keybase--client:libkb++HandleChatPaymentInfo2595.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2595
keybase--client:libkb++GetKeybasePassphrase12.pml,0,1,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/passphrase_helper.go#L12
keybase--client:libkb++Batcher988.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/upak_loader.go#L988
cloudflare--cfssl:tls++DialWithDialer99.pml,0,1,https://github.com/cloudflare/cfssl/blob/3cc617f27de99f13068b41960b52a62015616e97/scan/crypto/tls/tls.go#L99
letsencrypt--boulder:va++PerformValidation598.pml,0,1,https://github.com/letsencrypt/boulder/blob/9464d025d1e336ccb5f366e4499ebe9e9596e8d1/va/va.go#L598
juju--juju:vsphere++StopInstances316.pml,0,0,https://github.com/juju/juju/blob/af21dceaf489e65417c11a49921a03bf188480cd/provider/vsphere/environ_broker.go#L316
